total_mass_source chirp_mass_source mass_ratio chi_eff
2.7272 1.1861 0.9287 -0.0031
2.7337 1.1849 0.8453 0.0004
2.7349 1.1854 0.8453 0.0004
2.7365 1.1867 1.1707 0.0029
2.7348 1.1903 1.0127 -0.0014
2.7351 1.1905 1.0127 -0.0014
2.7280 1.1851 1.1225 0.0008
2.7275 1.1849 1.1225 0.0008
2.7401 1.1861 1.2116 0.0044
2.7332 1.1873 1.1224 0.0008
2.7345 1.1879 1.1224 0.0008
2.7284 1.1862 0.9162 -0.0021
2.7263 1.1853 0.9162 -0.0021
2.7449 1.1869 1.2344 -0.0012
2.7246 1.1853 1.0622 -0.0014
2.7265 1.1861 1.0622 -0.0014
2.7251 1.1860 1.0337 -0.0031
2.7264 1.1856 1.0810 -0.0012
2.7284 1.1865 1.0810 -0.0012
2.7456 1.1871 0.8093 0.0010
2.7441 1.1865 0.8093 0.0010
2.7349 1.1876 0.8812 -0.0019
2.7460 1.1856 1.2622 0.0020
2.7455 1.1854 1.2622 0.0020
2.7406 1.1853 1.2302 0.0044
2.7259 1.1852 1.0893 -0.0036
2.7264 1.1855 1.0893 -0.0036
2.7337 1.1895 1.0492 -0.0034
2.7341 1.1897 1.0492 -0.0034
2.7274 1.1872 0.9958 0.0019
2.7322 1.1868 0.8906 -0.0021
2.7325 1.1870 0.8906 -0.0021
2.7250 1.1859 0.9623 -0.0091
2.7243 1.1855 0.9623 -0.0091
2.7589 1.1885 1.3010 0.0054
2.7296 1.1881 0.9828 -0.0051
2.7292 1.1879 0.9828 -0.0051
2.7414 1.1880 0.8424 -0.0003
2.7240 1.1856 1.0197 -0.0106
2.7231 1.1853 1.0197 -0.0106
2.7274 1.1862 0.9302 -0.0018
2.7286 1.1867 0.9302 -0.0018
2.7338 1.1864 1.1509 0.0028
2.7343 1.1848 1.1903 0.0026
2.7366 1.1858 1.1903 0.0026
2.7334 1.1866 0.8748 -0.0020
2.7409 1.1876 1.1916 0.0041
2.7403 1.1873 1.1916 0.0041
2.7265 1.1865 0.9576 -0.0006
2.7270 1.1866 0.9576 -0.0006
2.7503 1.1859 0.7782 0.0030
2.7344 1.1889 0.9176 -0.0022
2.7340 1.1887 0.9176 -0.0022
2.7462 1.1894 0.8334 0.0001
2.7268 1.1866 1.0380 0.0009
2.7292 1.1877 1.0380 0.0009
2.7284 1.1857 1.1105 -0.0025
2.7266 1.1849 1.1105 -0.0025
2.7317 1.1889 0.9672 -0.0034
2.7317 1.1874 0.9072 -0.0023
2.7325 1.1877 0.9072 -0.0023
2.7319 1.1891 0.9835 -0.0032
2.7428 1.1900 0.8628 -0.0009
2.7421 1.1897 0.8628 -0.0009
2.7393 1.1870 1.1894 0.0002
2.7392 1.1869 1.1894 0.0002
2.7409 1.1899 0.8753 -0.0035
2.7299 1.1869 1.0933 0.0009
2.7281 1.1861 1.0933 0.0009
2.7221 1.1846 0.9633 0.0001
2.7248 1.1850 0.9259 -0.0010
2.7263 1.1856 0.9259 -0.0010
2.7541 1.1925 1.2058 0.0015
2.7530 1.1920 1.2058 0.0015
2.7535 1.1880 1.2745 0.0087
2.7451 1.1897 1.1862 0.0022
2.7441 1.1892 1.1862 0.0022
2.7318 1.1852 1.1589 0.0008
2.7641 1.1891 1.3233 0.0068
2.7642 1.1892 1.3233 0.0068
2.7234 1.1850 1.0525 -0.0034
2.7233 1.1849 1.0525 -0.0034
2.7368 1.1902 1.0800 -0.0029
2.7260 1.1862 0.9548 -0.0038
2.7241 1.1853 0.9548 -0.0038
2.7380 1.1857 1.2032 -0.0001
2.7234 1.1853 1.0261 -0.0026
2.7240 1.1856 1.0261 -0.0026
2.7366 1.1849 1.2057 -0.0009
2.7378 1.1855 1.2057 -0.0009
2.7551 1.1871 1.2984 0.0064
2.7396 1.1879 1.1735 0.0009
2.7394 1.1878 1.1735 0.0009
2.7345 1.1871 1.1437 0.0011
2.7273 1.1862 0.9302 0.0009
2.7266 1.1859 0.9302 0.0009
2.7261 1.1858 0.9335 -0.0020
2.7243 1.1850 0.9335 -0.0020
2.7247 1.1859 0.9829 -0.0025
2.7533 1.1870 0.7765 0.0039
2.7540 1.1873 0.7765 0.0039
2.7522 1.1852 0.7653 0.0093
2.7298 1.1873 1.0744 -0.0015
2.7316 1.1881 1.0744 -0.0015
2.7350 1.1857 1.1780 -0.0042
2.7333 1.1850 1.1780 -0.0042
2.7478 1.1893 1.2143 0.0014
2.7246 1.1854 0.9466 -0.0002
2.7255 1.1858 0.9466 -0.0002
2.7298 1.1859 1.1194 0.0006
2.7403 1.1881 0.8507 0.0017
2.7409 1.1884 0.8507 0.0017
2.7318 1.1854 0.8653 -0.0016
2.7253 1.1856 1.0630 -0.0010
2.7258 1.1858 1.0630 -0.0010
2.7285 1.1876 1.0023 -0.0010
2.7295 1.1881 1.0023 -0.0010
2.7327 1.1867 1.1331 0.0015
2.7305 1.1861 0.8911 -0.0041
2.7309 1.1863 0.8911 -0.0041
2.7499 1.1899 0.8195 -0.0010
2.7358 1.1885 1.1215 -0.0043
2.7363 1.1887 1.1215 -0.0043
2.7504 1.1869 1.2718 0.0006
2.7507 1.1870 1.2718 0.0006
2.7439 1.1857 0.8018 0.0036
2.7440 1.1871 1.2235 -0.0003
2.7448 1.1875 1.2235 -0.0003
2.7359 1.1862 1.1763 0.0019
2.7446 1.1898 0.8476 0.0004
2.7447 1.1898 0.8476 0.0004
2.7315 1.1873 0.9093 -0.0013
2.7368 1.1888 1.1257 0.0015
2.7368 1.1888 1.1257 0.0015
2.7393 1.1879 1.1713 0.0036
2.7397 1.1881 1.1713 0.0036
2.7247 1.1859 1.0194 -0.0029
2.7295 1.1868 1.0876 -0.0011
2.7297 1.1869 1.0876 -0.0011
2.7583 1.1869 1.3194 0.0071
2.7480 1.1896 1.2106 0.0025
2.7479 1.1896 1.2106 0.0025
2.7273 1.1870 1.0277 -0.0056
2.7241 1.1852 1.0569 -0.0017
2.7256 1.1858 1.0569 -0.0017
2.7360 1.1897 1.0874 -0.0054
2.7365 1.1899 1.0874 -0.0054
2.7475 1.1892 1.2135 0.0003
2.7256 1.1863 0.9819 -0.0050
2.7255 1.1863 0.9819 -0.0050
2.7401 1.1869 1.1974 0.0004
2.7279 1.1868 0.9432 -0.0015
2.7271 1.1864 0.9432 -0.0015
2.7365 1.1898 1.0896 -0.0041
2.7379 1.1904 1.0896 -0.0041
2.7419 1.1856 1.2344 -0.0006
2.7384 1.1851 1.2174 0.0005
2.7388 1.1852 1.2174 0.0005
2.7509 1.1876 1.2637 0.0048
2.7409 1.1861 1.2171 0.0012
2.7418 1.1866 1.2171 0.0012
2.7441 1.1860 1.2440 0.0016
2.7382 1.1899 1.1110 -0.0055
2.7383 1.1899 1.1110 -0.0055
2.7471 1.1861 1.2626 0.0013
2.7483 1.1866 1.2626 0.0013
2.7455 1.1863 1.2472 0.0013
2.7402 1.1871 0.8366 0.0010
2.7401 1.1870 0.8366 0.0010
2.7314 1.1860 1.1357 -0.0035
2.7287 1.1853 0.8907 0.0001
2.7280 1.1851 0.8907 0.0001
2.7409 1.1855 0.8135 0.0017
2.7323 1.1886 0.9378 -0.0061
2.7322 1.1885 0.9378 -0.0061
2.7593 1.1914 1.2605 0.0038
2.7537 1.1845 0.7550 0.0132
2.7570 1.1860 0.7550 0.0132
2.7261 1.1866 1.0054 -0.0039
2.7260 1.1865 1.0054 -0.0039
2.7317 1.1872 0.9043 -0.0038
2.7372 1.1853 0.8311 0.0018
2.7363 1.1850 0.8311 0.0018
2.7528 1.1860 0.7700 0.0013
2.7384 1.1859 1.2038 -0.0015
2.7392 1.1862 1.2038 -0.0015
2.7351 1.1873 0.8745 0.0001
2.7429 1.1853 1.2468 0.0045
2.7431 1.1854 1.2468 0.0045
2.7261 1.1854 0.9199 -0.0002
2.7247 1.1848 0.9199 -0.0002
2.7347 1.1868 0.8690 0.0001
2.7346 1.1867 1.1523 0.0002
2.7341 1.1865 1.1523 0.0002
2.7692 1.1856 1.3949 0.0129
2.7539 1.1856 0.7622 0.0037
2.7531 1.1852 0.7622 0.0037
2.7434 1.1879 1.2056 -0.0008
2.7261 1.1863 1.0436 -0.0046
2.7266 1.1865 1.0436 -0.0046
2.7415 1.1875 1.1975 0.0022
2.7239 1.1855 0.9761 -0.0044
2.7248 1.1859 0.9761 -0.0044
2.7238 1.1852 1.0480 0.0008
2.7252 1.1858 1.0480 0.0008
2.7296 1.1870 0.9243 -0.0031
2.7299 1.1868 1.0961 -0.0016
2.7316 1.1875 1.0961 -0.0016
2.7377 1.1858 0.8347 0.0002
2.7351 1.1904 0.9748 -0.0042
2.7359 1.1908 0.9748 -0.0042
2.7346 1.1862 1.1636 -0.0013
2.7265 1.1863 0.9473 0.0008
2.7265 1.1863 0.9473 0.0008
2.7388 1.1880 0.8585 -0.0021
2.7286 1.1868 0.9333 -0.0052
2.7278 1.1865 0.9333 -0.0052
2.7386 1.1873 1.1778 -0.0021
2.7365 1.1863 1.1778 -0.0021
2.7245 1.1851 1.0702 0.0009
2.7389 1.1864 1.1975 0.0029
2.7399 1.1868 1.1975 0.0029
2.7489 1.1909 1.1948 0.0005
2.7299 1.1863 1.1110 0.0006
2.7305 1.1866 1.1110 0.0006
2.7234 1.1848 0.9424 -0.0004
2.7314 1.1875 0.9152 -0.0023
2.7317 1.1876 0.9152 -0.0023
2.7348 1.1853 0.8441 0.0038
2.7486 1.1881 1.2397 0.0051
2.7486 1.1882 1.2397 0.0051
2.7270 1.1870 0.9905 -0.0034
2.7280 1.1874 0.9905 -0.0034
2.7453 1.1900 1.1820 -0.0023
2.7278 1.1860 1.0904 0.0009
2.7279 1.1860 1.0904 0.0009
2.7387 1.1856 1.2096 0.0007
2.7303 1.1884 0.9797 -0.0053
2.7302 1.1883 0.9797 -0.0053
2.7340 1.1863 1.1552 0.0033
2.7254 1.1857 1.0573 -0.0071
2.7259 1.1860 1.0573 -0.0071
2.7322 1.1890 0.9641 -0.0040
2.7455 1.1883 0.8229 0.0032
2.7439 1.1876 0.8229 0.0032
2.7629 1.1869 1.3454 0.0091
2.7487 1.1852 1.2856 0.0043
2.7483 1.1850 1.2856 0.0043
2.7286 1.1877 1.0071 -0.0037
2.7265 1.1868 1.0071 -0.0037
2.7280 1.1873 0.9682 -0.0004
2.7425 1.1862 1.2285 0.0031
2.7456 1.1875 1.2285 0.0031
2.7339 1.1855 1.1734 0.0018
2.7256 1.1862 1.0312 -0.0004
2.7244 1.1857 1.0312 -0.0004
2.7243 1.1849 1.0759 -0.0054
2.7577 1.1857 1.3318 0.0097
2.7558 1.1849 1.3318 0.0097
2.7251 1.1852 1.0775 -0.0013
2.7298 1.1849 1.1468 0.0003
2.7318 1.1857 1.1468 0.0003
2.7479 1.1880 1.2363 0.0035
2.7739 1.1883 0.7214 0.0102
2.7741 1.1884 0.7214 0.0102
2.7297 1.1863 1.1082 -0.0011
2.7287 1.1859 1.1082 -0.0011
2.7284 1.1858 0.9046 0.0010
2.7401 1.1892 0.8703 -0.0002
2.7406 1.1895 0.8703 -0.0002
2.7381 1.1870 1.1798 0.0014
2.7316 1.1853 0.8660 0.0028
2.7322 1.1856 0.8660 0.0028
2.7500 1.1897 0.8165 0.0013
2.7306 1.1845 0.8591 0.0026
2.7316 1.1849 0.8591 0.0026
2.7390 1.1905 0.9068 -0.0043
2.7259 1.1859 1.0635 -0.0024
2.7265 1.1861 1.0635 -0.0024
2.7334 1.1851 0.8502 -0.0010
2.7408 1.1857 1.2248 0.0040
2.7397 1.1852 1.2248 0.0040
2.7244 1.1858 1.0023 -0.0049
2.7271 1.1868 0.9629 -0.0015
2.7266 1.1865 0.9629 -0.0015
2.7373 1.1890 1.1241 -0.0048
2.7262 1.1853 0.9173 -0.0044
2.7272 1.1858 0.9173 -0.0044
2.7337 1.1897 0.9643 -0.0020
2.7327 1.1893 0.9643 -0.0020
2.7332 1.1868 0.8797 -0.0010
2.7463 1.1899 0.8399 0.0011
2.7465 1.1901 0.8399 0.0011
2.7377 1.1858 0.8338 0.0085
2.7388 1.1863 1.1978 0.0039
2.7388 1.1863 1.1978 0.0039
2.7363 1.1865 0.8525 0.0005
2.7389 1.1862 1.2015 0.0031
2.7389 1.1862 1.2015 0.0031
2.7237 1.1851 1.0523 -0.0034
2.7494 1.1880 0.8012 0.0056
2.7517 1.1890 0.8012 0.0056
2.7348 1.1902 0.9676 -0.0054
2.7341 1.1862 1.1598 0.0004
2.7333 1.1858 1.1598 0.0004
2.7269 1.1869 0.9776 -0.0010
2.7256 1.1862 0.9689 -0.0011
2.7260 1.1864 0.9689 -0.0011
2.7576 1.1912 0.7979 0.0066
2.7315 1.1881 0.9326 -0.0044
2.7297 1.1873 0.9326 -0.0044
2.7422 1.1863 0.8170 0.0002
2.7475 1.1862 1.2632 0.0015
2.7461 1.1856 1.2632 0.0015
2.7239 1.1853 0.9557 -0.0012
2.7246 1.1856 0.9557 -0.0012
2.7532 1.1864 0.7715 0.0041
2.7353 1.1896 0.9283 -0.0030
2.7364 1.1901 0.9283 -0.0030
2.7322 1.1856 1.1540 0.0008
2.7264 1.1867 0.9921 -0.0046
2.7283 1.1875 0.9921 -0.0046
2.7277 1.1867 1.0610 -0.0006
2.7423 1.1859 1.2319 0.0070
2.7413 1.1855 1.2319 0.0070
2.7280 1.1866 1.0704 -0.0042
2.7403 1.1871 1.1949 -0.0017
2.7413 1.1876 1.1949 -0.0017
2.7422 1.1868 1.2153 0.0059
2.7277 1.1857 0.9107 -0.0005
2.7276 1.1857 0.9107 -0.0005
2.7344 1.1878 1.1222 -0.0013
2.7284 1.1863 1.0883 -0.0024
2.7272 1.1858 1.0883 -0.0024
2.7342 1.1849 0.8430 0.0006
2.7404 1.1897 1.1414 -0.0014
2.7401 1.1896 1.1414 -0.0014
2.7304 1.1864 0.8976 -0.0005
2.7597 1.1900 1.2848 0.0034
2.7599 1.1901 1.2848 0.0034
2.7458 1.1883 1.2164 0.0049
2.7289 1.1876 0.9640 -0.0063
2.7301 1.1881 0.9640 -0.0063
2.7353 1.1881 0.8875 -0.0002
2.7509 1.1861 1.2867 0.0029
2.7506 1.1859 1.2867 0.0029
2.7327 1.1858 0.8664 -0.0011
2.7285 1.1864 0.9206 -0.0012
2.7287 1.1865 0.9206 -0.0012
2.7273 1.1865 1.0630 -0.0017
2.7455 1.1857 0.7948 0.0071
2.7460 1.1859 0.7948 0.0071
2.7325 1.1887 1.0645 -0.0013
2.7370 1.1852 1.2041 -0.0022
2.7351 1.1844 1.2041 -0.0022
2.7288 1.1862 1.0988 0.0016
2.7553 1.1889 1.2739 0.0080
2.7556 1.1890 1.2739 0.0080
2.7369 1.1866 1.1770 0.0041
2.7346 1.1856 1.1770 0.0041
2.7625 1.1904 1.2965 0.0040
2.7374 1.1864 1.1853 -0.0011
2.7367 1.1861 1.1853 -0.0011
2.7337 1.1853 0.8506 0.0030
2.7241 1.1857 0.9805 -0.0018
2.7233 1.1853 0.9805 -0.0018
2.7381 1.1864 1.1905 -0.0004
2.7258 1.1865 0.9960 -0.0033
2.7265 1.1868 0.9960 -0.0033
2.7358 1.1908 0.9890 -0.0011
2.7575 1.1861 0.7540 0.0058
2.7570 1.1859 0.7540 0.0058
2.7456 1.1889 0.8305 0.0007
2.7318 1.1869 0.8940 -0.0005
2.7322 1.1870 0.8940 -0.0005
2.7571 1.1883 1.2933 0.0024
2.7309 1.1854 1.1451 -0.0008
2.7320 1.1859 1.1451 -0.0008
2.7419 1.1857 0.8119 0.0059
2.7411 1.1864 1.2148 0.0004
2.7423 1.1869 1.2148 0.0004
2.7381 1.1857 1.2034 0.0001
2.7403 1.1882 0.8510 0.0009
2.7407 1.1883 0.8510 0.0009
2.7315 1.1879 1.0802 -0.0049
2.7354 1.1877 1.1376 0.0018
2.7348 1.1874 1.1376 0.0018
2.7621 1.1858 1.3555 0.0101
2.7350 1.1863 0.8583 0.0012
2.7339 1.1858 0.8583 0.0012
2.7246 1.1860 0.9957 -0.0006
2.7520 1.1872 0.7830 0.0043
2.7502 1.1864 0.7830 0.0043
2.7444 1.1882 0.8276 0.0016
2.7345 1.1852 0.8454 0.0036
2.7352 1.1856 0.8454 0.0036
2.7551 1.1874 1.2939 0.0057
2.7691 1.1870 1.3774 0.0132
2.7690 1.1870 1.3774 0.0132
2.7284 1.1876 1.0175 -0.0030
2.7423 1.1879 1.1966 0.0036
2.7419 1.1877 1.1966 0.0036
2.7551 1.1864 0.7650 0.0040
2.7267 1.1868 0.9999 -0.0047
2.7248 1.1860 0.9999 -0.0047
2.7332 1.1880 1.1022 -0.0051
2.7492 1.1861 0.7838 0.0066
2.7492 1.1861 0.7838 0.0066
2.7585 1.1895 1.2850 0.0031
2.7501 1.1902 0.8217 0.0005
2.7504 1.1903 0.8217 0.0005
2.7546 1.1866 1.3026 0.0132
2.7637 1.1853 1.3694 0.0100
2.7646 1.1857 1.3694 0.0100
2.7424 1.1860 1.2307 0.0023
2.7403 1.1853 0.8143 0.0059
2.7417 1.1859 0.8143 0.0059
2.7336 1.1857 1.1656 -0.0007
2.7350 1.1853 0.8436 0.0021
2.7356 1.1856 0.8436 0.0021
2.7305 1.1856 1.1359 0.0012
2.7235 1.1854 1.0213 0.0003
2.7237 1.1855 1.0213 0.0003
2.7333 1.1842 1.1922 0.0018
2.7349 1.1853 1.1855 -0.0023
2.7324 1.1842 1.1855 -0.0023
2.7327 1.1871 1.1227 -0.0010
2.7377 1.1869 1.1767 -0.0011
2.7389 1.1875 1.1767 -0.0011
2.7588 1.1857 1.3376 0.0116
2.7362 1.1881 1.1358 0.0012
2.7374 1.1886 1.1358 0.0012
2.7258 1.1854 0.9258 0.0001
2.7348 1.1843 1.2031 0.0076
2.7384 1.1859 1.2031 0.0076
2.7305 1.1863 0.8946 -0.0001
2.7311 1.1870 1.1045 -0.0021
2.7312 1.1871 1.1045 -0.0021
2.7362 1.1861 1.1805 0.0012
2.7284 1.1862 1.0924 0.0006
2.7446 1.1924 0.8952 -0.0036
2.7435 1.1920 0.8952 -0.0036
2.7430 1.1880 0.8322 0.0015
2.7319 1.1854 0.8649 0.0033
2.7317 1.1853 0.8649 0.0033
2.7260 1.1865 1.0055 -0.0014
2.7333 1.1872 0.8883 -0.0002
2.7336 1.1874 0.8883 -0.0002
2.7286 1.1866 0.9250 -0.0052
2.7322 1.1881 1.0844 -0.0039
2.7326 1.1883 1.0844 -0.0039
2.7700 1.1901 1.3441 0.0070
2.7471 1.1857 1.2673 0.0032
2.7478 1.1860 1.2673 0.0032
2.7313 1.1873 0.9121 0.0001
2.7372 1.1854 0.8316 0.0031
2.7378 1.1856 0.8316 0.0031
2.7238 1.1853 1.0444 -0.0005
2.7284 1.1848 1.1343 -0.0009
2.7287 1.1849 1.1343 -0.0009
2.7270 1.1866 0.9524 -0.0013
2.7502 1.1887 0.8053 0.0006
2.7509 1.1890 0.8053 0.0006
2.7524 1.1886 0.7943 0.0034
2.7388 1.1868 1.1887 -0.0013
2.7410 1.1878 1.1887 -0.0013
2.7459 1.1855 1.2629 0.0012
2.7452 1.1898 0.8440 0.0016
2.7451 1.1898 0.8440 0.0016
2.7229 1.1852 0.9893 -0.0058
2.7335 1.1842 1.1935 0.0005
2.7344 1.1846 1.1935 0.0005
2.7276 1.1851 1.1164 -0.0005
2.7286 1.1853 0.8913 -0.0003
2.7295 1.1857 0.8913 -0.0003
2.7563 1.1857 1.3244 0.0069
2.7433 1.1873 1.2160 0.0009
2.7423 1.1868 1.2160 0.0009
2.7417 1.1863 1.2208 0.0012
2.7262 1.1864 0.9660 -0.0066
2.7268 1.1867 0.9660 -0.0066
2.7535 1.1897 1.2494 0.0017
2.7307 1.1870 1.0994 -0.0055
2.7324 1.1885 0.9334 -0.0009
2.7316 1.1881 0.9334 -0.0009
2.7312 1.1868 0.8992 0.0009
2.7506 1.1877 1.2612 0.0043
2.7509 1.1878 1.2612 0.0043
2.7364 1.1865 1.1752 -0.0001
2.8004 1.1868 1.5274 0.0236
2.7992 1.1863 1.5274 0.0236
2.7406 1.1856 0.8162 0.0061
2.7289 1.1867 0.9222 -0.0031
2.7279 1.1862 0.9222 -0.0031
2.7267 1.1860 1.0730 -0.0001
2.7520 1.1892 0.8024 0.0040
2.7498 1.1883 0.8024 0.0040
2.7407 1.1848 0.8077 0.0062
2.7666 1.1870 0.7330 0.0126
2.7672 1.1872 0.7330 0.0126
2.7260 1.1861 0.9491 -0.0036
2.7426 1.1867 1.2208 0.0021
2.7422 1.1865 1.2208 0.0021
2.7256 1.1863 0.9859 -0.0028
2.7346 1.1866 1.1544 -0.0053
2.7318 1.1854 1.1544 -0.0053
2.7320 1.1868 0.8901 -0.0039
2.7323 1.1859 1.1471 0.0057
2.7309 1.1854 1.1471 0.0057
2.7246 1.1854 0.9467 -0.0007
2.7463 1.1861 1.2572 0.0064
2.7339 1.1869 1.1407 0.0025
2.7340 1.1870 1.1407 0.0025
2.7299 1.1861 0.8951 0.0002
2.7490 1.1854 0.7784 0.0077
2.7481 1.1850 0.7784 0.0077
2.7430 1.1870 0.8212 0.0027
2.7333 1.1873 0.8897 -0.0009
2.7342 1.1877 0.8897 -0.0009
2.7604 1.1879 0.7585 0.0068
2.7259 1.1862 1.0412 -0.0029
2.7247 1.1857 1.0412 -0.0029
2.7253 1.1861 1.0256 -0.0004
2.7401 1.1908 0.9034 -0.0075
2.7398 1.1907 0.9034 -0.0075
2.7338 1.1882 0.9064 -0.0042
2.7550 1.1891 1.2673 0.0022
2.7539 1.1887 1.2673 0.0022
2.7263 1.1848 1.1099 -0.0008
2.7440 1.1888 0.8375 0.0005
2.7440 1.1888 0.8375 0.0005
2.7414 1.1865 0.8224 0.0001
2.7331 1.1875 1.1171 0.0002
2.7323 1.1858 1.1520 0.0027
2.7344 1.1867 1.1520 0.0027
2.7285 1.1876 0.9893 -0.0022
2.7443 1.1880 1.2102 0.0019
2.7430 1.1875 1.2102 0.0019
2.7249 1.1850 0.9250 -0.0015
2.7282 1.1868 1.0674 -0.0050
2.7265 1.1860 1.0674 -0.0050
2.7593 1.1887 0.7686 0.0057
2.7398 1.1856 0.8206 0.0070
2.7407 1.1860 0.8206 0.0070
2.7229 1.1852 0.9872 -0.0034
2.7358 1.1861 1.1766 -0.0020
2.7342 1.1854 1.1766 -0.0020
2.7266 1.1866 1.0326 -0.0025
2.7307 1.1847 0.8622 0.0015
2.7249 1.1855 0.9426 -0.0015
2.7261 1.1860 0.9426 -0.0015
2.7519 1.1907 1.2202 0.0012
2.7392 1.1858 1.2106 -0.0006
2.7384 1.1855 1.2106 -0.0006
2.7365 1.1900 1.0827 -0.0039
2.7318 1.1875 0.9102 -0.0024
2.7314 1.1873 0.9102 -0.0024
2.7445 1.1888 0.8348 0.0013
2.7290 1.1874 1.0534 -0.0006
2.7278 1.1868 1.0534 -0.0006
2.7355 1.1858 0.8482 0.0005
2.7585 1.1887 0.7716 0.0115
2.7577 1.1884 0.7716 0.0115
2.7291 1.1848 1.1427 -0.0010
2.7585 1.1857 0.7486 0.0077
2.7301 1.1840 0.8556 0.0027
2.7336 1.1855 0.8556 0.0027
2.7371 1.1850 0.8269 -0.0043
2.7322 1.1890 0.9609 -0.0052
2.7324 1.1891 0.9609 -0.0052
2.7277 1.1866 1.0653 -0.0049
2.7241 1.1857 1.0140 0.0007
2.7245 1.1859 1.0140 0.0007
2.7461 1.1861 0.7967 0.0043
2.7290 1.1876 0.9622 -0.0045
2.7289 1.1875 0.9622 -0.0045
2.7232 1.1852 1.0332 -0.0013
2.7342 1.1878 1.1207 -0.0026
2.7405 1.1868 1.2032 -0.0005
2.7402 1.1867 1.2032 -0.0005
2.7276 1.1856 1.1015 -0.0003
2.7538 1.1877 1.2814 0.0089
2.7529 1.1873 1.2814 0.0089
2.7346 1.1881 0.8954 0.0004
2.7399 1.1869 1.1958 0.0005
2.7378 1.1860 1.1958 0.0005
2.7245 1.1852 1.0660 -0.0002
2.7372 1.1859 1.1927 -0.0017
2.7372 1.1859 1.1927 -0.0017
2.7307 1.1870 0.9098 -0.0054
2.7353 1.1856 1.1830 0.0007
2.7354 1.1852 1.1905 0.0037
2.7352 1.1851 1.1905 0.0037
2.7463 1.1869 1.2433 0.0044
2.7320 1.1890 0.9706 -0.0004
2.7317 1.1889 0.9706 -0.0004
2.7402 1.1887 0.8610 0.0009
2.7352 1.1880 0.8859 -0.0013
2.7349 1.1878 0.8859 -0.0013
2.7247 1.1849 0.9252 -0.0025
2.7412 1.1898 1.1472 -0.0018
2.7427 1.1905 1.1472 -0.0018
2.7440 1.1849 0.7933 0.0002
2.7450 1.1858 1.2519 0.0019
2.7343 1.1868 0.8710 0.0006
2.7354 1.1872 0.8710 0.0006
2.7595 1.1881 1.3099 0.0097
2.7302 1.1872 1.0825 -0.0029
2.7293 1.1869 1.0825 -0.0029
2.7409 1.1869 1.2041 0.0007
2.7365 1.1852 1.1999 -0.0009
2.7375 1.1857 1.1999 -0.0009
2.7470 1.1897 0.8326 0.0016
2.7309 1.1855 1.1444 -0.0001
2.7332 1.1865 1.1444 -0.0001
2.7369 1.1879 0.8700 -0.0016
2.7245 1.1859 1.0116 -0.0040
2.7423 1.1850 1.2471 0.0058
2.7413 1.1845 1.2471 0.0058
2.7333 1.1894 0.9579 -0.0055
2.7335 1.1857 1.1649 -0.0036
2.7324 1.1852 1.1649 -0.0036
2.7316 1.1856 1.1492 -0.0009
2.7230 1.1850 1.0347 -0.0008
2.7237 1.1854 1.0347 -0.0008
2.7386 1.1863 1.1970 -0.0008
2.7297 1.1880 1.0285 -0.0073
2.7322 1.1880 1.0887 -0.0021
2.7312 1.1876 1.0887 -0.0021
2.7408 1.1855 1.2275 0.0012
2.7446 1.1848 0.7900 0.0023
2.7468 1.1857 0.7900 0.0023
2.7293 1.1877 1.0446 0.0015
2.7245 1.1857 0.9660 -0.0041
2.7248 1.1858 0.9660 -0.0041
2.7523 1.1867 0.7774 0.0042
2.7257 1.1855 1.0728 -0.0071
2.7291 1.1863 1.0989 -0.0022
2.7296 1.1865 1.0989 -0.0022
2.7344 1.1856 1.1756 -0.0036
2.7262 1.1851 1.0987 0.0014
2.7259 1.1849 1.0987 0.0014
2.7419 1.1861 0.8162 0.0017
2.7438 1.1882 1.2033 0.0027
2.7445 1.1885 1.2033 0.0027
2.7368 1.1870 1.1686 0.0013
2.7510 1.1873 1.2696 0.0047
2.7298 1.1873 1.0744 -0.0015
2.7288 1.1868 1.0744 -0.0015
2.7280 1.1872 0.9670 -0.0042
2.7909 1.1865 1.4883 0.0205
2.7919 1.1870 1.4883 0.0205
2.7404 1.1874 1.1913 0.0005
2.7531 1.1891 1.2551 0.0052
2.7518 1.1886 1.2551 0.0052
2.7372 1.1855 1.2000 0.0016
2.7313 1.1863 1.1270 -0.0008
2.7446 1.1863 0.8058 0.0071
2.7440 1.1861 0.8058 0.0071
2.7394 1.1866 1.1969 0.0036
2.7275 1.1854 0.9034 -0.0022
2.7291 1.1861 0.9034 -0.0022
2.7330 1.1860 1.1532 0.0006
2.7281 1.1854 0.8987 -0.0029
2.7226 1.1842 0.9307 -0.0018
2.7234 1.1845 0.9307 -0.0018
2.7491 1.1863 0.7860 0.0021
2.7265 1.1853 0.9136 0.0015
2.7284 1.1862 0.9136 0.0015
2.7492 1.1864 1.2720 0.0047
2.7445 1.1883 1.2075 0.0031
2.7448 1.1884 1.2075 0.0031
2.7343 1.1862 0.8607 -0.0003
2.7442 1.1884 1.2032 -0.0004
2.7262 1.1863 1.0442 -0.0062
2.7265 1.1865 1.0442 -0.0062
2.7623 1.1908 0.7761 0.0035
2.7429 1.1872 1.2139 0.0014
2.7443 1.1878 1.2139 0.0014
2.7325 1.1878 1.0985 0.0021
2.7314 1.1871 1.1060 0.0005
2.7467 1.1861 0.7942 0.0004
