total_mass_source chirp_mass_source mass_ratio chi_eff
3.2857 1.4302 0.9903 0.0169
3.3068 1.4391 0.9630 0.0029
3.3057 1.4359 0.8896 0.0181
3.3242 1.4455 0.9228 0.0197
3.3077 1.4393 0.9547 0.0183
3.2754 1.4228 0.8905 0.0092
3.2946 1.4340 0.9813 0.0070
3.3004 1.4315 0.8574 0.0130
3.3408 1.4442 0.8073 0.0117
3.3148 1.4416 0.9264 0.0084
3.2955 1.4272 0.8321 0.0242
3.3405 1.4540 0.9946 0.0256
3.2798 1.4274 0.9660 0.0007
3.3304 1.4478 0.9132 -0.0012
3.3637 1.4504 0.7775 0.0082
3.3702 1.4546 0.7888 0.0131
3.3062 1.4384 0.9431 -0.0031
3.3272 1.4476 0.9479 0.0065
3.3212 1.4391 0.8400 0.0042
3.3777 1.4697 0.9516 0.0045
3.3437 1.4487 0.8386 0.0070
3.2958 1.4337 0.9393 0.0074
3.3418 1.4513 0.8834 0.0215
3.3284 1.4474 0.9249 0.0081
3.2712 1.4230 0.9376 0.0173
3.3070 1.4384 0.9331 0.0129
3.2617 1.4197 0.9897 0.0186
3.3247 1.4300 0.7537 0.0246
3.3482 1.4528 0.8647 0.0086
3.3269 1.4450 0.8875 0.0108
3.2667 1.4212 0.9445 0.0107
3.3428 1.4511 0.8737 0.0120
3.3305 1.4462 0.8810 -0.0010
3.2967 1.4349 0.9834 -0.0037
3.3208 1.4411 0.8674 0.0126
3.3044 1.4371 0.9273 0.0155
3.3077 1.4370 0.8938 0.0110
3.3449 1.4443 0.7933 0.0165
3.3352 1.4388 0.7832 0.0207
3.3676 1.4445 0.7309 0.0182
3.2580 1.4175 0.9465 -0.0022
3.3466 1.4523 0.8681 0.0072
3.3798 1.4651 0.8475 0.0098
3.2842 1.4290 0.9505 0.0178
3.3341 1.4460 0.8566 0.0109
3.2704 1.4231 0.9579 0.0330
3.3250 1.4391 0.8236 0.0152
3.3560 1.4280 0.6768 0.0281
3.3149 1.4393 0.8788 0.0216
3.3016 1.4299 0.8329 0.0156
3.2636 1.4145 0.8441 0.0260
3.2847 1.4273 0.8985 0.0183
3.2929 1.4315 0.9116 0.0151
3.3354 1.4479 0.8738 0.0049
3.3285 1.4485 0.9618 0.0087
3.3352 1.4278 0.7162 0.0223
3.3681 1.4594 0.8397 0.0150
3.3495 1.4466 0.7954 0.0115
3.3002 1.4365 0.9927 -0.0040
3.2720 1.4241 0.9756 0.0002
3.3185 1.4426 0.9107 0.0136
3.2811 1.4282 0.9927 0.0001
3.3177 1.4408 0.8839 0.0047
3.3148 1.4427 0.9764 0.0206
3.2877 1.4222 0.8158 0.0238
3.3454 1.4529 0.8847 0.0053
3.3375 1.4516 0.9311 0.0033
3.2890 1.4305 0.9302 0.0116
3.3313 1.4374 0.7851 0.0132
3.3684 1.4518 0.7737 0.0163
3.3261 1.4133 0.6688 0.0296
3.3064 1.4370 0.9046 0.0025
3.3126 1.4411 0.9418 0.0138
3.3071 1.4392 0.9639 0.0126
3.4026 1.4641 0.7577 0.0213
3.3069 1.4327 0.8378 0.0056
3.2789 1.4256 0.9170 0.0134
3.3241 1.4444 0.8973 -0.0062
3.2439 1.4005 0.7917 0.0384
3.3317 1.4476 0.8974 0.0142
3.2938 1.4333 0.9569 0.0021
3.3435 1.4499 0.8539 0.0044
3.2877 1.4267 0.8671 0.0062
3.3020 1.4317 0.8518 0.0114
3.3441 1.4521 0.8812 0.0132
3.3020 1.4301 0.8329 0.0146
3.3446 1.4540 0.9115 0.0137
3.3141 1.4365 0.8460 0.0179
3.3628 1.4636 0.9765 0.0271
3.2762 1.4222 0.8748 0.0110
3.3043 1.4364 0.9115 0.0174
3.3030 1.4293 0.8206 0.0130
3.2659 1.4215 0.9852 0.0127
3.3164 1.4422 0.9238 0.0150
3.2878 1.4263 0.8608 0.0123
3.2628 1.4202 0.9883 0.0136
3.2816 1.4232 0.8552 0.0177
3.2828 1.4245 0.8656 0.0043
3.2808 1.4211 0.8343 0.0147
3.3161 1.4413 0.9061 0.0013
3.3014 1.4141 0.7201 0.0147
3.2939 1.4333 0.9559 -0.0013
3.3015 1.4276 0.8108 0.0110
3.3137 1.4399 0.8991 -0.0033
3.2956 1.4286 0.8475 0.0061
3.3020 1.4368 0.9530 0.0004
3.3284 1.4474 0.9240 0.0029
3.3621 1.4603 0.8877 -0.0004
3.3358 1.4402 0.7921 0.0311
3.2643 1.4209 0.9969 0.0070
3.3453 1.4498 0.8436 0.0071
3.2847 1.4164 0.7785 0.0072
3.2997 1.4330 0.8843 0.0155
3.3248 1.4450 0.9037 0.0076
3.2886 1.4303 0.9313 0.0237
3.3593 1.4575 0.8625 0.0158
3.2908 1.4275 0.8590 0.0084
3.2945 1.4340 0.9840 0.0218
3.2939 1.4286 0.8567 0.0163
3.3429 1.4550 0.9869 0.0055
3.2906 1.4273 0.8580 0.0070
3.3436 1.4523 0.8882 0.0027
3.3018 1.4361 0.9313 0.0157
3.2763 1.4176 0.8188 0.0125
3.3082 1.4400 0.9977 0.0119
3.3037 1.4380 0.9843 0.0088
3.2995 1.4359 0.9639 0.0252
3.2640 1.4205 0.9692 0.0193
3.3031 1.4370 0.9451 0.0064
3.3205 1.4308 0.7711 0.0278
3.3441 1.4547 0.9373 0.0099
3.3306 1.4495 0.9688 0.0106
3.3081 1.4377 0.9027 0.0089
3.2586 1.4144 0.8722 0.0297
3.3327 1.4460 0.8633 0.0269
3.3397 1.4443 0.8127 0.0186
3.3074 1.4395 0.9763 0.0118
3.2864 1.4295 0.9345 0.0002
3.3117 1.4336 0.8261 0.0040
3.2471 1.4097 0.8758 0.0049
3.3316 1.4500 0.9753 0.0209
3.3301 1.4470 0.8979 0.0171
3.3017 1.4371 0.9912 0.0099
3.3037 1.4303 0.8275 0.0122
3.2801 1.4276 0.9750 0.0249
3.3145 1.4227 0.7363 0.0195
3.3174 1.4420 0.9093 0.0015
3.2960 1.4272 0.8302 0.0079
3.2850 1.4298 0.9822 0.0178
3.2925 1.4331 0.9974 0.0069
3.2902 1.4315 0.9490 0.0095
3.3777 1.4702 0.9966 0.0194
3.2881 1.4312 0.9982 0.0112
3.3044 1.4359 0.8988 0.0033
3.2898 1.4292 0.8928 0.0216
3.3696 1.4287 0.6572 0.0267
3.3595 1.4600 0.9025 0.0110
3.2912 1.4195 0.7808 0.0179
3.2736 1.4149 0.8049 0.0112
3.2794 1.4253 0.9048 0.0179
3.2761 1.4259 0.9760 0.0051
3.4003 1.4700 0.8082 0.0193
3.2966 1.4234 0.7929 0.0094
3.3081 1.4309 0.8149 0.0058
3.2590 1.4148 0.8755 0.0111
3.3075 1.4395 0.9696 -0.0079
3.3683 1.4487 0.7540 0.0070
3.3456 1.4502 0.8461 0.0094
3.3675 1.4648 0.9356 0.0048
3.3226 1.4410 0.8555 0.0061
3.3327 1.4401 0.8015 0.0196
3.3497 1.4488 0.8136 0.0178
3.3074 1.4369 0.8933 0.0102
3.2505 1.4075 0.8297 0.0307
3.3512 1.4565 0.9052 -0.0018
3.3765 1.4692 0.9544 0.0075
3.3326 1.4496 0.9334 0.0180
3.2775 1.4266 0.9819 0.0020
3.3152 1.4379 0.8572 0.0182
3.3164 1.4374 0.8450 -0.0004
3.3376 1.4499 0.8924 0.0117
3.2779 1.4252 0.9166 -0.0052
3.2996 1.4358 0.9591 0.0233
3.2938 1.4337 0.9938 0.0095
3.3647 1.4645 0.9843 0.0128
3.3300 1.4470 0.8982 -0.0006
3.3224 1.4458 0.9587 0.0064
3.2638 1.4202 0.9555 0.0086
3.3116 1.4322 0.8122 0.0251
3.3281 1.4411 0.8299 0.0213
3.3327 1.4448 0.8482 0.0237
3.2780 1.4181 0.8172 0.0111
3.3086 1.4401 0.9785 0.0078
3.3429 1.4485 0.8401 0.0054
3.3123 1.4294 0.7870 0.0155
3.3480 1.4573 0.9987 0.0001
3.3309 1.4462 0.8786 0.0049
3.3157 1.4432 0.9860 -0.0060
3.3058 1.4380 0.9359 0.0159
3.2948 1.4340 0.9770 0.0141
3.3139 1.4413 0.9311 0.0127
3.2862 1.4288 0.9178 0.0077
3.2307 1.3980 0.8203 0.0111
3.3249 1.4465 0.9431 0.0186
3.3074 1.4312 0.8202 0.0172
3.3062 1.4388 0.9649 0.0193
3.3088 1.4376 0.8964 -0.0041
3.2825 1.4274 0.9229 0.0269
3.3340 1.4477 0.8805 0.0074
3.2998 1.4352 0.9290 0.0102
3.3315 1.4333 0.7566 0.0087
3.3508 1.4513 0.8339 0.0093
3.3537 1.4403 0.7408 0.0345
3.2996 1.4347 0.9197 -0.0005
3.3473 1.4532 0.8760 0.0207
3.3064 1.4372 0.9074 0.0063
3.2896 1.4243 0.8291 -0.0046
3.2627 1.4097 0.8010 0.0072
3.3309 1.4446 0.8554 0.0158
3.2974 1.4351 0.9706 0.0013
3.3266 1.4472 0.9410 0.0055
3.3231 1.4431 0.8834 0.0102
3.3039 1.4375 0.9490 0.0038
3.3160 1.4421 0.9259 0.0053
3.2923 1.4312 0.9106 0.0041
3.2600 1.4175 0.9191 0.0104
3.3524 1.4416 0.7519 0.0159
3.2869 1.4298 0.9379 0.0065
3.2849 1.4290 0.9389 0.0069
3.3049 1.4361 0.8984 0.0203
3.2950 1.4342 0.9812 0.0133
3.4166 1.4597 0.7024 0.0279
3.3110 1.4370 0.8697 0.0149
3.2515 1.4117 0.8774 0.0217
3.3090 1.4330 0.8309 0.0223
3.2663 1.4112 0.7998 0.0149
3.3554 1.4525 0.8256 0.0122
3.3620 1.4552 0.8241 0.0142
3.2703 1.4231 0.9566 0.0029
3.3045 1.4367 0.9165 0.0077
3.3498 1.4581 0.9942 0.0082
3.2865 1.4254 0.8571 0.0138
3.3507 1.4576 0.9394 0.0179
3.2622 1.4184 0.9189 0.0140
3.3573 1.4614 0.9952 0.0173
3.3534 1.4547 0.8598 0.0109
3.2916 1.4293 0.8807 0.0169
3.3128 1.4415 0.9519 0.0170
3.2816 1.4246 0.8751 0.0220
3.3364 1.4490 0.8850 -0.0059
3.2870 1.4248 0.8468 0.0023
3.2870 1.4306 0.9780 0.0214
3.2949 1.4305 0.8774 0.0135
3.2926 1.4304 0.8922 0.0045
3.3371 1.4501 0.8982 0.0159
3.2891 1.4306 0.9342 0.0140
3.2641 1.4197 0.9309 0.0143
3.2763 1.4257 0.9579 0.0078
3.3289 1.4489 0.9803 0.0058
3.2675 1.4216 0.9450 0.0055
3.2593 1.4154 0.8827 0.0200
3.3209 1.4320 0.7785 0.0203
3.2859 1.4276 0.8932 0.0001
3.4042 1.4471 0.6713 0.0341
3.3461 1.4563 0.9743 0.0021
3.3214 1.4456 0.9762 0.0112
3.2923 1.4285 0.8639 -0.0017
3.2837 1.4178 0.7922 0.0121
3.3337 1.4436 0.8311 0.0209
3.3238 1.4410 0.8498 0.0295
3.3069 1.4174 0.7254 0.0171
3.2880 1.4289 0.9032 -0.0011
3.3146 1.4427 0.9843 0.0034
3.2993 1.4356 0.9517 -0.0012
3.3203 1.4431 0.9047 0.0102
3.3053 1.4207 0.7481 0.0237
3.3231 1.4416 0.8615 0.0338
3.3410 1.4435 0.8002 0.0080
3.3098 1.4365 0.8692 0.0143
3.3070 1.4392 0.9688 -0.0057
3.3133 1.4397 0.8970 0.0083
3.2672 1.4132 0.8148 0.0172
3.3317 1.4502 0.9890 0.0217
3.2961 1.4344 0.9650 0.0163
3.2886 1.4296 0.9115 0.0066
3.2788 1.4257 0.9212 0.0103
3.3033 1.4350 0.8912 0.0151
3.3149 1.4418 0.9319 0.0203
3.2779 1.4267 0.9825 0.0039
3.3140 1.4402 0.9025 0.0111
3.2710 1.4186 0.8555 0.0072
3.3077 1.4392 0.9500 0.0078
3.2714 1.4233 0.9453 0.0005
3.3038 1.4379 0.9740 0.0122
3.3013 1.4328 0.8702 0.0128
3.2637 1.4204 0.9688 0.0157
3.2988 1.4231 0.7832 0.0191
3.3398 1.4482 0.8520 0.0054
3.3382 1.4508 0.9048 0.0166
3.3179 1.4431 0.9308 -0.0055
3.3352 1.4446 0.8345 0.0234
3.3028 1.4362 0.9212 0.0105
3.3459 1.4564 0.9996 -0.0031
3.3313 1.4488 0.9283 0.0123
3.2782 1.4171 0.8069 0.0113
3.2599 1.4177 0.9250 0.0009
3.2933 1.4335 0.9931 0.0187
3.3182 1.4396 0.8629 0.0044
3.2620 1.4187 0.9295 0.0060
3.3231 1.4462 0.9639 0.0119
3.3025 1.4291 0.8206 0.0206
3.2628 1.4182 0.9063 0.0017
3.3054 1.4385 0.9677 0.0139
3.2757 1.4248 0.9345 0.0067
3.3040 1.4376 0.9486 -0.0015
3.3297 1.4458 0.8793 0.0056
3.3171 1.4331 0.7993 0.0001
3.3199 1.4351 0.8065 0.0197
3.2822 1.4284 0.9645 0.0161
3.2776 1.4234 0.8845 0.0191
3.3096 1.4395 0.9299 0.0021
3.3209 1.4451 0.9574 0.0038
3.3445 1.4410 0.7706 0.0069
3.3372 1.4278 0.7120 0.0234
3.3352 1.4478 0.8744 0.0122
3.2879 1.4246 0.8395 0.0170
3.3288 1.4390 0.8069 0.0117
3.3162 1.4432 0.9687 0.0135
3.3687 1.4663 0.9868 0.0118
3.2797 1.4251 0.8982 0.0140
3.3651 1.4627 0.9078 0.0079
3.3232 1.4389 0.8285 0.0063
3.3135 1.4423 0.9915 0.0203
3.3404 1.4436 0.8035 0.0156
3.3998 1.4614 0.7484 0.0261
3.3538 1.4359 0.7169 0.0295
3.3691 1.4396 0.7032 0.0191
3.2671 1.4214 0.9447 -0.0038
3.3035 1.4280 0.8064 0.0204
3.2790 1.4268 0.9531 0.0067
3.3393 1.4535 0.9966 0.0057
3.3280 1.4436 0.8585 0.0100
3.3391 1.4517 0.9153 0.0011
3.2670 1.4203 0.9119 0.0076
3.3369 1.4442 0.8229 -0.0038
3.3434 1.4446 0.8010 0.0260
3.2876 1.4253 0.8491 0.0116
3.3274 1.4349 0.7794 0.0162
3.3443 1.4549 0.9424 0.0098
3.2925 1.4331 0.9851 0.0023
3.2647 1.4193 0.9150 0.0157
3.2788 1.4250 0.9036 0.0216
3.3884 1.4421 0.6784 0.0179
3.2729 1.4246 0.9959 0.0152
3.3047 1.4384 0.9798 0.0153
3.3387 1.4391 0.7744 0.0141
3.2983 1.4298 0.8471 0.0142
3.3443 1.4521 0.8803 0.0089
3.3371 1.4525 0.9892 0.0041
3.3191 1.4433 0.9233 0.0184
3.3533 1.4577 0.9110 0.0009
3.3555 1.4606 0.9969 0.0025
3.3793 1.4668 0.8716 0.0142
3.3509 1.4586 0.9920 0.0114
3.2958 1.4319 0.8937 -0.0011
3.3084 1.4400 0.9905 0.0075
3.3364 1.4519 0.9605 0.0024
3.3003 1.4342 0.8999 0.0091
3.4493 1.4569 0.6379 0.0341
3.2828 1.4228 0.8437 0.0162
3.2694 1.4231 0.9954 0.0086
3.3149 1.4414 0.9212 0.0127
3.2871 1.4230 0.8262 0.0204
3.3050 1.4386 0.9923 0.0114
3.3213 1.4281 0.7513 0.0326
3.2738 1.4209 0.8697 0.0195
3.3189 1.4439 0.9423 0.0353
3.2655 1.4206 0.9407 0.0124
3.2868 1.4269 0.8760 0.0141
3.3056 1.4226 0.7591 0.0199
3.3496 1.4563 0.9168 0.0259
3.3119 1.4333 0.8215 0.0127
3.3165 1.4426 0.9344 0.0037
3.3051 1.4374 0.9268 -0.0028
3.2736 1.4247 0.9721 0.0167
3.3940 1.4444 0.6779 0.0366
3.2956 1.4342 0.9676 -0.0038
3.2715 1.4220 0.9084 0.0009
3.3647 1.4563 0.8233 0.0132
3.3399 1.4506 0.8860 0.0100
3.3415 1.4522 0.9020 0.0165
3.3027 1.4376 0.9976 0.0013
3.2623 1.4200 0.9955 -0.0006
3.3379 1.4454 0.8304 -0.0002
3.3032 1.4155 0.7235 0.0247
3.3043 1.4328 0.8527 0.0155
3.2764 1.4251 0.9321 -0.0014
3.3479 1.4568 0.9535 0.0025
3.2937 1.4311 0.8960 0.0165
3.3083 1.4379 0.9051 0.0129
3.3274 1.4471 0.9281 0.0026
3.3287 1.4477 0.9280 -0.0003
3.2991 1.4360 0.9874 0.0021
3.3214 1.4456 0.9803 0.0006
3.3720 1.4579 0.8092 0.0101
3.3244 1.4434 0.8788 -0.0026
3.3306 1.4494 0.9602 0.0040
3.2776 1.4265 0.9718 0.0114
3.2965 1.4289 0.8459 0.0087
3.2701 1.4223 0.9304 0.0098
3.3674 1.4637 0.9072 0.0040
3.3151 1.4396 0.8826 0.0182
3.3350 1.4510 0.9455 0.0149
3.3755 1.4353 0.6728 0.0272
3.2693 1.4181 0.8592 -0.0019
3.3063 1.4223 0.7554 0.0295
3.3852 1.4611 0.7883 0.0244
3.3593 1.4584 0.8759 0.0198
3.2982 1.4355 0.9751 0.0217
3.3430 1.4550 0.9833 0.0068
3.3493 1.4573 0.9505 -0.0040
3.2938 1.4327 0.9330 0.0069
3.3828 1.4646 0.8272 0.0253
3.3218 1.4439 0.9078 0.0145
3.2543 1.4154 0.9311 0.0072
3.3326 1.4443 0.8429 0.0108
3.3281 1.4473 0.9247 0.0032
3.2453 1.4118 0.9407 0.0100
3.2626 1.4198 0.9635 0.0133
3.3058 1.4278 0.7966 0.0216
3.2863 1.4302 0.9687 0.0142
3.3260 1.4475 0.9699 0.0171
3.3290 1.4444 0.8637 0.0189
3.3275 1.4462 0.9041 0.0114
3.3583 1.4585 0.8846 0.0169
3.2811 1.4280 0.9732 0.0084
3.3352 1.4484 0.8841 0.0172
3.2897 1.4318 0.9790 0.0198
3.2847 1.4297 0.9934 0.0086
3.2663 1.4097 0.7877 0.0237
3.3274 1.4441 0.8695 0.0185
3.2853 1.4292 0.9395 0.0119
3.3404 1.4538 0.9687 0.0152
3.3083 1.4345 0.8522 0.0253
3.3417 1.4362 0.7471 0.0171
3.2917 1.4227 0.8049 0.0092
3.2780 1.4212 0.8501 0.0127
3.2943 1.4327 0.9278 0.0072
3.3161 1.4284 0.7680 -0.0043
3.3120 1.4346 0.8344 0.0157
3.2808 1.4275 0.9518 0.0105
3.2736 1.4249 0.9981 0.0010
3.2671 1.4220 0.9747 0.0028
3.2873 1.4305 0.9607 0.0096
3.2725 1.4244 0.9971 0.0042
3.2557 1.4164 0.9425 0.0079
3.3289 1.4469 0.9069 0.0133
3.3816 1.4629 0.8168 0.0311
3.3472 1.4390 0.7497 0.0132
3.2827 1.4287 0.9715 0.0111
3.2707 1.4169 0.8367 0.0330
3.3018 1.4337 0.8806 0.0130
3.3862 1.4722 0.9154 0.0067
3.3142 1.4308 0.7915 -0.0006
3.2826 1.4224 0.8411 0.0183
3.3375 1.4380 0.7699 0.0106
3.3199 1.4352 0.8070 -0.0010
3.3579 1.4401 0.7299 0.0307
3.2931 1.4325 0.9365 0.0029
3.3100 1.4315 0.8125 0.0177
3.3266 1.4479 0.9787 0.0213
3.3161 1.4422 0.9284 0.0056
3.2867 1.4287 0.9095 0.0016
3.3303 1.4318 0.7502 0.0197
3.3472 1.4477 0.8133 0.0311
3.2605 1.4165 0.8928 0.0038
3.2847 1.4225 0.8321 0.0117
3.2775 1.4263 0.9654 0.0123
3.2508 1.4150 0.9969 0.0062
3.3043 1.4297 0.8190 0.0235
3.2528 1.4149 0.9353 -0.0002
3.3028 1.4376 0.9951 0.0084
3.3296 1.4450 0.8692 0.0086
3.2364 1.4047 0.8709 0.0054
3.3391 1.4506 0.8917 0.0164
3.2973 1.4351 0.9766 0.0139
3.2925 1.4305 0.8947 0.0160
3.2508 1.4145 0.9524 0.0170
3.2841 1.4289 0.9512 0.0098
3.3330 1.4500 0.9415 0.0024
3.3087 1.4397 0.9542 -0.0085
3.2848 1.4217 0.8228 0.0171
3.3289 1.4489 0.9885 0.0180
3.3483 1.4574 0.9908 0.0211
3.3419 1.4431 0.7936 0.0284
3.2936 1.4336 0.9974 0.0059
3.2953 1.4251 0.8122 0.0205
3.3353 1.4511 0.9456 0.0049
3.3580 1.4517 0.8076 0.0111
3.2641 1.4208 0.9940 0.0069
3.3046 1.4384 0.9888 0.0139
3.2866 1.4288 0.9133 0.0085
3.3460 1.4535 0.8895 0.0012
3.2758 1.4254 0.9554 0.0148
3.2732 1.4234 0.9250 0.0277
3.2748 1.4225 0.8888 0.0036
3.3278 1.4480 0.9532 0.0147
3.3643 1.4391 0.7106 0.0211
3.3655 1.4509 0.7761 0.0130
3.3298 1.4492 0.9709 0.0074
3.3352 1.4512 0.9549 -0.0013
3.3395 1.4530 0.9481 0.0068
3.3441 1.4523 0.8852 0.0152
3.3428 1.4549 0.9767 -0.0010
3.2833 1.4278 0.9248 0.0084
3.3555 1.4382 0.7253 0.0220
3.3677 1.4640 0.9114 0.0117
3.3097 1.4404 0.9695 -0.0067
3.3272 1.4458 0.8986 0.0146
3.3237 1.4454 0.9242 0.0139
3.3900 1.4492 0.7064 0.0253
3.2931 1.4296 0.8748 0.0225
3.3010 1.4365 0.9584 -0.0015
3.3632 1.4575 0.8432 0.0073
3.2847 1.4297 0.9881 0.0097
3.3259 1.4435 0.8711 0.0150
3.2997 1.4358 0.9552 -0.0001
3.4238 1.4500 0.6510 0.0283
3.2692 1.4203 0.8942 0.0044
3.3773 1.4651 0.8606 0.0206
3.3319 1.4482 0.9060 0.0133
3.2384 1.4095 0.9835 0.0196
3.2825 1.4207 0.8231 0.0023
3.2913 1.4291 0.8802 0.0118
3.3163 1.4388 0.8632 0.0104
3.3926 1.4654 0.7972 0.0098
3.2599 1.4172 0.9130 0.0043
3.3130 1.4408 0.9268 0.0054
3.3365 1.4509 0.9245 0.0189
3.2824 1.4286 0.9778 0.0097
3.3251 1.4471 0.9684 0.0038
3.2973 1.4350 0.9671 0.0057
3.3360 1.4346 0.7523 0.0161
3.3133 1.4334 0.8175 0.0251
3.3273 1.4476 0.9472 0.0135
3.2947 1.4273 0.8369 0.0048
3.3584 1.4446 0.7547 0.0185
3.2993 1.4361 0.9977 0.0040
3.3412 1.4543 0.9839 0.0064
3.3030 1.4371 0.9460 0.0218
3.3511 1.4443 0.7735 0.0302
3.2560 1.4162 0.9326 0.0157
3.2683 1.4224 0.9682 0.0091
3.2914 1.4327 0.9993 0.0256
3.3644 1.4644 0.9794 0.0195
3.3394 1.4535 0.9877 0.0133
3.3162 1.4319 0.7928 0.0142
3.3323 1.4359 0.7714 0.0250
3.3217 1.4374 0.8198 0.0179
3.3270 1.4460 0.9052 0.0080
3.2741 1.4249 0.9668 0.0166
3.3253 1.4365 0.7990 0.0215
3.3405 1.4521 0.9095 0.0095
3.3238 1.4380 0.8178 0.0084
3.2767 1.4262 0.9989 0.0052
3.2924 1.4331 0.9835 0.0074
3.2683 1.4174 0.8553 0.0048
3.2866 1.4217 0.8155 0.0143
3.3037 1.4370 0.9337 -0.0020
3.2797 1.4089 0.7431 0.0195
3.3360 1.4517 0.9615 0.0212
3.2691 1.4175 0.8518 0.0022
3.3162 1.4303 0.7808 0.0144
3.2727 1.4231 0.9223 0.0189
3.3453 1.4523 0.8761 0.0196
3.2965 1.4343 0.9474 0.0172
3.3758 1.4609 0.8218 0.0071
3.2858 1.4256 0.8627 0.0096
3.3277 1.4339 0.7713 0.0117
3.2966 1.4264 0.8191 -0.0021
3.2984 1.4355 0.9727 -0.0016
3.2997 1.4269 0.8113 0.0066
3.3655 1.4510 0.7767 0.0212
3.3070 1.4320 0.8307 0.0282
3.2968 1.4322 0.8929 0.0076
3.3394 1.4536 0.9992 0.0081
3.2964 1.4319 0.8887 0.0125
3.2821 1.4286 0.9893 -0.0036
3.3507 1.4584 0.9759 0.0158
3.3441 1.4482 0.8312 0.0119
3.3276 1.4461 0.9023 0.0059
3.3086 1.4388 0.9245 0.0127
3.2852 1.4296 0.9583 0.0025
3.3321 1.4489 0.9205 0.0122
3.3586 1.4495 0.7876 0.0271
3.3169 1.4414 0.9000 0.0146
3.2597 1.4179 0.9344 0.0118
3.2978 1.4294 0.8457 0.0117
3.3158 1.4413 0.9075 0.0090
3.3456 1.4398 0.7589 0.0217
3.2783 1.4127 0.7714 0.0148
3.3305 1.4495 0.9685 0.0093
3.3741 1.4467 0.7277 0.0108
3.2603 1.4190 0.9803 0.0104
3.2583 1.4147 0.8786 0.0120
3.2806 1.4271 0.9376 0.0131
3.2829 1.4243 0.8624 0.0329
3.2819 1.4272 0.9249 0.0047
3.2832 1.4275 0.9176 0.0101
3.3043 1.4325 0.8483 0.0199
3.3066 1.4384 0.9375 0.0094
3.2508 1.4146 0.9586 0.0036
3.3283 1.4483 0.9557 0.0125
3.3488 1.4564 0.9275 0.0137
3.3141 1.4376 0.8599 0.0066
3.3460 1.4429 0.7790 0.0151
3.3308 1.4477 0.9063 -0.0080
3.3087 1.4383 0.9099 0.0026
3.2520 1.4155 0.9981 0.0130
3.2598 1.4151 0.8749 -0.0015
3.2913 1.4296 0.8882 0.0217
3.3524 1.4501 0.8151 0.0114
3.3185 1.4424 0.9060 0.0091
3.3433 1.4454 0.8080 0.0237
3.3411 1.4524 0.9100 0.0056
3.2675 1.4219 0.9586 0.0063
3.3386 1.4466 0.8399 0.0052
3.3260 1.4460 0.9140 0.0066
3.2894 1.4147 0.7535 0.0178
3.3080 1.4218 0.7480 0.0122
3.3242 1.4462 0.9441 0.0074
3.3472 1.4559 0.9326 0.0070
3.3020 1.4371 0.9707 0.0019
3.2941 1.4245 0.8114 0.0262
3.2812 1.4278 0.9572 0.0013
3.3292 1.4491 0.9883 0.0209
3.3068 1.4375 0.9113 0.0044
3.2847 1.4297 0.9860 0.0132
3.2910 1.4325 0.9979 0.0059
3.2675 1.4177 0.8632 0.0105
3.2985 1.4357 0.9906 0.0042
3.3042 1.4373 0.9370 0.0061
3.3343 1.4260 0.7091 0.0172
3.2780 1.4237 0.8863 0.0060
3.3193 1.4257 0.7420 0.0231
3.3302 1.4461 0.8818 0.0109
3.2640 1.4206 0.9750 0.0056
3.2385 1.4087 0.9347 0.0152
3.3002 1.4333 0.8856 0.0130
3.2968 1.4288 0.8434 0.0211
3.2663 1.4216 0.9766 0.0185
3.3488 1.4515 0.8455 0.0062
3.2641 1.4194 0.9213 -0.0058
3.3353 1.4518 0.9941 0.0087
3.2780 1.4214 0.8527 0.0117
3.3069 1.4251 0.7723 0.0167
3.3500 1.4578 0.9578 0.0323
3.3490 1.4418 0.7625 0.0100
3.3620 1.4535 0.8086 0.0082
3.3078 1.4386 0.9267 0.0123
3.3258 1.4409 0.8384 -0.0001
3.3323 1.4493 0.9297 0.0138
3.3556 1.4598 0.9398 0.0039
3.2816 1.4282 0.9746 0.0130
3.2593 1.4133 0.8529 0.0192
3.3485 1.4561 0.9216 0.0250
3.3180 1.4432 0.9337 -0.0109
3.3061 1.4362 0.8903 0.0142
3.3275 1.4446 0.8772 0.0063
3.3998 1.4430 0.6625 0.0255
3.3220 1.4372 0.8171 0.0068
3.2602 1.4191 0.9898 0.0008
3.2287 1.4052 0.9742 0.0060
3.3291 1.4433 0.8495 0.0042
3.3100 1.4367 0.8717 0.0113
3.2593 1.4184 0.9646 0.0123
3.3244 1.4420 0.8593 0.0068
3.2796 1.4219 0.8497 0.0140
3.3258 1.4343 0.7793 0.0265
3.3394 1.4519 0.9163 0.0150
3.3457 1.4538 0.8978 0.0212
3.2747 1.4247 0.9460 0.0085
3.2875 1.4308 0.9736 0.0074
3.2948 1.4318 0.9008 0.0108
3.2828 1.4272 0.9143 -0.0015
3.3425 1.4462 0.8187 0.0095
3.3055 1.4373 0.9216 0.0154
3.2824 1.4260 0.8930 0.0098
3.2968 1.4266 0.8203 0.0085
3.3004 1.4362 0.9571 -0.0028
3.2647 1.4209 0.9764 0.0184
3.2987 1.4244 0.7934 0.0080
3.2905 1.4309 0.9239 0.0148
3.3300 1.4494 0.9775 0.0191
3.3601 1.4607 0.9114 0.0067
